x,area,y
0.07503335,1e-04,-0.17313091
0.15915641,1e-04,-0.26989794
0.10383488,1e-04,-0.21061584
0.18378867,1e-04,-0.29245728
0.014915736,1e-04,-0.06214706
0.019247025,1e-04,-0.07330708
0.18913142,1e-04,-0.29709813
0.18676601,1e-04,-0.29505393
0.12895098,1e-04,-0.2392351
0.24591914,1e-04,-0.34169605
0.17835668,1e-04,-0.28765038
0.1278823,1e-04,-0.23808058
0.17276895,1e-04,-0.2826094
0.07074808,1e-04,-0.16700873
0.07216689,1e-04,-0.16905397
0.058408305,1e-04,-0.1483782
0.0073021143,1e-04,-0.038979333
0.03662599,1e-04,-0.11069624
0.005946674,1e-04,-0.034061093
0.203798,1e-04,-0.3094154
0.21711561,1e-04,-0.32009473
0.020782875,1e-04,-0.07703153
0.15056646,1e-04,-0.26154172
0.08910606,1e-04,-0.19217435
0.17564026,1e-04,-0.28521216
0.24403964,1e-04,-0.34034514
0.05834746,1e-04,-0.14828226
0.031785727,1e-04,-0.10115863
0.1177433,1e-04,-0.2268604
0.13629358,1e-04,-0.24703057
0.24288093,1e-04,-0.33950835
0.012955055,1e-04,-0.05670491
0.10974637,1e-04,-0.21764845
0.17828679,1e-04,-0.28758794
0.19769976,1e-04,-0.30436727
0.16174492,1e-04,-0.27236393
0.039082747,1e-04,-0.1153422
0.050685108,1e-04,-0.1358307
0.04331105,1e-04,-0.12306829
0.07374957,1e-04,-0.17131397
0.16657892,1e-04,-0.27690685
0.028316017,1e-04,-0.09396242
0.038366918,1e-04,-0.11400104
0.18205212,1e-04,-0.2909304
0.016166463,1e-04,-0.06548092
0.21009414,1e-04,-0.31452197
0.025282806,1e-04,-0.087383606
0.037935488,1e-04,-0.11318783
0.15339321,1e-04,-0.26432148
0.14387792,1e-04,-0.25484282
0.042917516,1e-04,-0.1223627
0.014776656,1e-04,-0.061770063
0.036275636,1e-04,-0.11002355
0.1604172,1e-04,-0.27110198
0.08913607,1e-04,-0.19221337
0.22279291,1e-04,-0.32450947
0.23155299,1e-04,-0.33116686
0.0034179005,1e-04,-0.023645239
0.1397412,1e-04,-0.2506111
0.0987837,1e-04,-0.2044457
0.048576884,1e-04,-0.13226642
0.13483873,1e-04,-0.2455046
0.036073215,1e-04,-0.109633714
0.04625668,1e-04,-0.12826765
0.07746667,1e-04,-0.17653602
0.20988178,1e-04,-0.31435144
0.20464875,1e-04,-0.31011158
0.19355518,1e-04,-0.30087733
0.089813195,1e-04,-0.19309223
0.045755588,1e-04,-0.1273931
0.1676973,1e-04,-0.27794656
0.01565923,1e-04,-0.064140804
0.11921254,1e-04,-0.22851713
0.07757742,1e-04,-0.17668982
0.09219563,1e-04,-0.19615936
0.12854436,1e-04,-0.23879643
0.118700154,1e-04,-0.22794057
0.20440122,1e-04,-0.30990922
0.1688876,1e-04,-0.27904853
0.13057701,1e-04,-0.24098188
0.08053338,1e-04,-0.1807577
0.24452563,1e-04,-0.3406952
0.18067212,1e-04,-0.28971046
0.05455652,1e-04,-0.14221585
0.04008375,1e-04,-0.117201
0.13706167,1e-04,-0.24783257
0.24889192,1e-04,-0.34381682
0.099674284,1e-04,-0.20554478
0.13335969,1e-04,-0.24394396
0.24240032,1e-04,-0.3391604
0.08703231,1e-04,-0.18946223
0.117255375,1e-04,-0.22630781
0.039881963,1e-04,-0.11682783
0.21168612,1e-04,-0.3157966
0.16048901,1e-04,-0.2711704
0.22727463,1e-04,-0.3279385
0.22998501,1e-04,-0.32998875
0.17673935,1e-04,-0.28620148
0.01622317,1e-04,-0.06562976
0.17754777,1e-04,-0.28692675
0.1334998,1e-04,-0.2440922
0.11312699,1e-04,-0.22158363
0.11774221,1e-04,-0.22685917
0.2176843,1e-04,-0.32054058
0.17267762,1e-04,-0.2825262
0.010408807,1e-04,-0.049162943
0.13385947,1e-04,-0.24447237
0.10867017,1e-04,-0.21638271
0.12397922,1e-04,-0.23381929
0.13520887,1e-04,-0.2458937
0.21117628,1e-04,-0.31538913
0.00059857476,1e-04,-0.0074490565
0.14606261,1e-04,-0.25705004
0.021351261,1e-04,-0.07838325
0.07034494,1e-04,-0.16642421
0.20533973,1e-04,-0.31067562
0.07405801,1e-04,-0.17175183
0.15347372,1e-04,-0.2644002
0.03307922,1e-04,-0.10376104
0.0479689,1e-04,-0.13122648
0.0010768856,1e-04,-0.011003481
0.22214477,1e-04,-0.3240095
0.17530732,1e-04,-0.28491172
0.10837818,1e-04,-0.2160382
0.19164692,1e-04,-0.29925403
0.06705535,1e-04,-0.16159686
0.17019719,1e-04,-0.28025553
0.07568952,1e-04,-0.17405407
0.035506535,1e-04,-0.10853762
0.042313017,1e-04,-0.12127366
0.08407833,1e-04,-0.18554519
0.026595103,1e-04,-0.09026551
0.2079896,1e-04,-0.31282675
0.18268295,1e-04,-0.2914861
0.0019391024,1e-04,-0.016252408
0.08058822,1e-04,-0.18083252
0.09871183,1e-04,-0.2043568
0.20364429,1e-04,-0.3092894
0.08366729,1e-04,-0.18499501
0.07733495,1e-04,-0.17635296
0.24323751,1e-04,-0.3397662
0.11502756,1e-04,-0.22376941
0.11321015,1e-04,-0.22167967
0.00996981,1e-04,-0.04779793
0.24690963,1e-04,-0.34240484
0.16686083,1e-04,-0.27716932
0.034718405,1e-04,-0.10700145
0.13202672,1e-04,-0.2425293
0.20304012,1e-04,-0.30879357
0.17255048,1e-04,-0.28241026
0.19117327,1e-04,-0.29884952
0.11903434,1e-04,-0.22831677
0.08995519,1e-04,-0.1932761
0.108023345,1e-04,-0.21561891
0.023621954,1e-04,-0.083652064
0.09490856,1e-04,-0.1996056
0.18163832,1e-04,-0.2905652
0.21336184,1e-04,-0.31713122
0.038898043,1e-04,-0.11499711
0.18258913,1e-04,-0.29140356
0.034951355,1e-04,-0.107456945
0.19029427,1e-04,-0.29809704
0.12395747,1e-04,-0.23379536
0.0072686626,1e-04,-0.03886207
0.09412078,1e-04,-0.19860987
0.22923818,1e-04,-0.32942557
0.23499103,1e-04,-0.3337298
0.14993207,1e-04,-0.26091373
0.06181138,1e-04,-0.15367708
0.093051344,1e-04,-0.19725163
0.22003114,1e-04,-0.3223719
0.1158539,1e-04,-0.22471392
0.14073104,1e-04,-0.25162998
0.09842386,1e-04,-0.20400025
0.029177139,1e-04,-0.09577929
0.020277826,1e-04,-0.07581863
0.21087945,1e-04,-0.31515157
0.09401001,1e-04,-0.19846953
0.1885786,1e-04,-0.29662186
0.2080955,1e-04,-0.31291234
0.0044563217,1e-04,-0.028168572
0.20951428,1e-04,-0.31405604
0.19495358,1e-04,-0.30206028
0.22927558,1e-04,-0.3294538
0.09494313,1e-04,-0.1996492
0.22372037,1e-04,-0.32522312
0.08484496,1e-04,-0.18656795
0.17154269,1e-04,-0.28148973
0.039010838,1e-04,-0.115207925
0.13593426,1e-04,-0.24665453
0.029373584,1e-04,-0.09619081
0.03892987,1e-04,-0.11505662
0.0874775,1e-04,-0.19004704
0.005740119,1e-04,-0.03327833
0.086658135,1e-04,-0.1889696
0.11051523,1e-04,-0.21854883
0.090270005,1e-04,-0.19368333
0.07475848,1e-04,-0.17274308
0.21863742,1e-04,-0.321286
0.14497332,1e-04,-0.25595185
0.026170718,1e-04,-0.08933969
0.061419617,1e-04,-0.1530737
0.11051849,1e-04,-0.21855265
0.1937527,1e-04,-0.30104476
0.07691964,1e-04,-0.17577487
0.09171205,1e-04,-0.19553994
0.07091274,1e-04,-0.16724704
0.01567174,1e-04,-0.06417404
0.114615045,1e-04,-0.2232966
0.013637186,1e-04,-0.058630493
0.2402779,1e-04,-0.33761758
0.24936762,1e-04,-0.3441544
0.0879958,1e-04,-0.1907261
0.05099972,1e-04,-0.13635717
0.098624535,1e-04,-0.20424877
0.115897395,1e-04,-0.22476353
0.03482885,1e-04,-0.10721756
0.23912275,1e-04,-0.33677357
0.12531944,1e-04,-0.23529051
0.09566086,1e-04,-0.2005527
0.00999752,1e-04,-0.04788472
0.16115487,1e-04,-0.27180386
0.10508997,1e-04,-0.21212554
0.23652798,1e-04,-0.33486664
0.1303902,1e-04,-0.24078178
0.08400761,1e-04,-0.18545063
0.0988392,1e-04,-0.20451435
0.1644649,1e-04,-0.27492997
0.24348436,1e-04,-0.3399445
0.1185035,1e-04,-0.22771896
0.10709946,1e-04,-0.21452388
0.058949757,1e-04,-0.14923014
0.20794639,1e-04,-0.31279182
0.13080068,1e-04,-0.24122123
0.11824866,1e-04,-0.22743146
0.20506056,1e-04,-0.31044787
0.16872476,1e-04,-0.27889806
0.001195672,1e-04,-0.011794781
0.12602113,1e-04,-0.23605742
0.033154503,1e-04,-0.10391124
0.0633886,1e-04,-0.1560894
0.22237979,1e-04,-0.3241909
0.017295117,1e-04,-0.06840802
0.120306216,1e-04,-0.22974344
0.24227268,1e-04,-0.3390679
0.022945717,1e-04,-0.08210401
0.18668477,1e-04,-0.29498345
0.1741523,1e-04,-0.28386667
0.14906067,1e-04,-0.26004866
0.12452289,1e-04,-0.23441713
0.06983982,1e-04,-0.16568968
0.1033934,1e-04,-0.21008262
0.07497,1e-04,-0.1730416
0.016128495,1e-04,-0.06538115
0.24477929,1e-04,-0.3408777
0.19485976,1e-04,-0.3019811
0.08806479,1e-04,-0.19081634
0.20294021,1e-04,-0.30871147
0.10807172,1e-04,-0.21567611
0.04590508,1e-04,-0.12765442
0.19926286,1e-04,-0.30567095
0.03935379,1e-04,-0.11584741
0.16524982,1e-04,-0.27566573
0.1383046,1e-04,-0.24912515
0.22773704,1e-04,-0.32828954
0.11903317,1e-04,-0.22831546
0.1866509,1e-04,-0.29495406
0.11133339,1e-04,-0.21950345
0.23316859,1e-04,-0.33237466
0.20513935,1e-04,-0.31051219
0.20959316,1e-04,-0.3141195
0.01909365,1e-04,-0.0729291
0.025647119,1e-04,-0.088189356
0.12480483,1e-04,-0.23472661
0.038252346,1e-04,-0.11378545
0.02409083,1e-04,-0.08471546
0.1838415,1e-04,-0.29250357
0.23661229,1e-04,-0.33492884
0.08212417,1e-04,-0.18291809
0.15766877,1e-04,-0.26847
0.13704811,1e-04,-0.24781846
0.24088812,1e-04,-0.3380622
0.09647463,1e-04,-0.20157312
0.022950549,1e-04,-0.082115136
0.0537928,1e-04,-0.14097197
0.15797414,1e-04,-0.26876375
0.23506883,1e-04,-0.33378747
0.045057174,1e-04,-0.12616749
0.045011327,1e-04,-0.12608677
0.10399533,1e-04,-0.21080934
0.13218166,1e-04,-0.24269412
0.15956312,1e-04,-0.27028698
0.019927742,1e-04,-0.07497117
0.04615207,1e-04,-0.1280854
0.23171392,1e-04,-0.33128744
0.022647066,1e-04,-0.08141479
0.11256478,1e-04,-0.22093344
0.17691416,1e-04,-0.28635848
0.24126999,1e-04,-0.33834
0.18085724,1e-04,-0.28987443
0.1393713,1e-04,-0.2502293
0.1460084,1e-04,-0.25699547
0.10799452,1e-04,-0.21558481
0.00061658124,1e-04,-0.007597266
0.06505983,1e-04,-0.1586167
0.11945898,1e-04,-0.22879398
0.0053204284,1e-04,-0.03165665
0.17980832,1e-04,-0.28894386
0.22715074,1e-04,-0.32784435
0.21110548,1e-04,-0.31533247
0.12685327,1e-04,-0.23696396
0.09400596,1e-04,-0.19846441
0.17317551,1e-04,-0.28297955
0.00020572363,1e-04,-0.0036603282
0.12523569,1e-04,-0.23519883
0.24819197,1e-04,-0.34331924
0.098313846,1e-04,-0.20386389
0.072472766,1e-04,-0.1694925
0.09137674,1e-04,-0.19510949
0.013064667,1e-04,-0.05701679
0.040773664,1e-04,-0.11847111
0.21707551,1e-04,-0.32006326
0.039298892,1e-04,-0.1157452
0.2147573,1e-04,-0.3182371
0.2478778,1e-04,-0.34309554
0.045519594,1e-04,-0.12697986
0.1031536,1e-04,-0.20979251
0.23143645,1e-04,-0.33107948
0.21634816,1e-04,-0.31949177
0.09935143,1e-04,-0.20514691
0.16606143,1e-04,-0.27642432
0.14978714,1e-04,-0.26077005
0.16759495,1e-04,-0.27785158
0.2288093,1e-04,-0.32910153
0.01819277,1e-04,-0.070685446
0.054341897,1e-04,-0.14186706
0.027157439,1e-04,-0.09148351
0.18614188,1e-04,-0.2945118
0.12880689,1e-04,-0.23907974
0.031952895,1e-04,-0.10149729
0.062169526,1e-04,-0.15422721
0.23349921,1e-04,-0.3326211
0.1587166,1e-04,-0.2694766
0.22800484,1e-04,-0.32849258
0.0045780954,1e-04,-0.02867357
0.15745297,1e-04,-0.2682622
0.14449619,1e-04,-0.25546938
0.049787123,1e-04,-0.13432032
0.1281004,1e-04,-0.23831661
0.1835633,1e-04,-0.29225963
0.19913936,1e-04,-0.3055682
0.24914873,1e-04,-0.34399912
0.14975013,1e-04,-0.26073337
0.15123178,1e-04,-0.2621987
0.19398907,1e-04,-0.30124497
0.23162128,1e-04,-0.33121803
0.18210754,1e-04,-0.29097927
0.1370583,1e-04,-0.24782906
0.19911587,1e-04,-0.30554864
0.12778547,1e-04,-0.23797572
0.10506925,1e-04,-0.21210068
0.043312427,1e-04,-0.12307075
0.2028322,1e-04,-0.3086227
0.056306053,1e-04,-0.14503743
0.14030412,1e-04,-0.25119105
0.12415951,1e-04,-0.2340177
0.090884015,1e-04,-0.19447559
0.025230564,1e-04,-0.087267704
0.12991689,1e-04,-0.24027418
0.06784458,1e-04,-0.16276456
0.22407578,1e-04,-0.32549602
0.032802787,1e-04,-0.10320832
0.03015852,1e-04,-0.09782445
0.15589218,1e-04,-0.2667543
0.014070947,1e-04,-0.059836596
0.12310395,1e-04,-0.2328539
0.015637372,1e-04,-0.0640827
0.20816408,1e-04,-0.31296775
0.004992268,1e-04,-0.030357173
0.24152401,1e-04,-0.33852464
0.23517787,1e-04,-0.3338683
0.016884599,1e-04,-0.06735183
0.17094517,1e-04,-0.28094235
0.07593024,1e-04,-0.17439182
0.038095947,1e-04,-0.113490716
0.1127894,1e-04,-0.2211934
0.04292743,1e-04,-0.12238051
0.04768857,1e-04,-0.13074511
0.19928426,1e-04,-0.30568874
0.07435787,1e-04,-0.17217669
0.12598537,1e-04,-0.23601839
0.055861674,1e-04,-0.14432438
0.18828821,1e-04,-0.2963713
0.16944,1e-04,-0.27955833
0.12954062,1e-04,-0.23986991
0.2051419,1e-04,-0.31051424
0.2336351,1e-04,-0.33272228
0.00676908,1e-04,-0.037087314
0.21753135,1e-04,-0.32042077
0.20114298,1e-04,-0.30723011
0.1587998,1e-04,-0.26955634
0.23200649,1e-04,-0.33150652
0.09086334,1e-04,-0.19444896
0.07387002,1e-04,-0.17148505
0.050471295,1e-04,-0.1354721
0.05052955,1e-04,-0.13556987
0.1691958,1e-04,-0.27933308
0.15714653,1e-04,-0.26796684
0.099926926,1e-04,-0.20585567
0.09024044,1e-04,-0.19364512
0.026575204,1e-04,-0.09022223
0.0940374,1e-04,-0.19850425
0.19001342,1e-04,-0.29785615
0.24108568,1e-04,-0.33820596
0.08798259,1e-04,-0.19070882
0.2230625,1e-04,-0.32471713
0.20983642,1e-04,-0.31431502
0.07980042,1e-04,-0.17975561
0.18942103,1e-04,-0.29734728
0.15030691,1e-04,-0.26128498
0.03307976,1e-04,-0.10376211
0.16943336,1e-04,-0.27955222
0.19654079,1e-04,-0.30339622
0.051591475,1e-04,-0.13734369
0.1082922,1e-04,-0.21593666
0.23787254,1e-04,-0.3358567
0.07745281,1e-04,-0.17651677
0.24678007,1e-04,-0.34231225
0.15601288,1e-04,-0.2668712
0.21957524,1e-04,-0.32201722
0.2496186,1e-04,-0.34433228
0.08961979,1e-04,-0.19284153
0.21113743,1e-04,-0.31535804
0.2077135,1e-04,-0.31260347
0.112495,1e-04,-0.22085261
0.17133822,1e-04,-0.28130254
0.07520319,1e-04,-0.17337021
0.22669466,1e-04,-0.32749748
0.20952702,1e-04,-0.3140663
0.119378984,1e-04,-0.22870414
0.024157448,1e-04,-0.084865905
0.1336599,1e-04,-0.2442615
0.025677346,1e-04,-0.08825601
0.07972833,1e-04,-0.17965682
0.22174984,1e-04,-0.32370436
0.023035174,1e-04,-0.08230979
0.15390721,1e-04,-0.26482376
0.038613208,1e-04,-0.11446362
0.17688215,1e-04,-0.28632975
0.2353294,1e-04,-0.33398056
0.15291178,1e-04,-0.26385018
0.23698255,1e-04,-0.33520183
0.027320793,1e-04,-0.09183549
0.060450997,1e-04,-0.15157457
0.14972793,1e-04,-0.26071134
0.15418528,1e-04,-0.26509508
0.12859097,1e-04,-0.23884676
0.056189544,1e-04,-0.14485072
0.1912913,1e-04,-0.29895037
0.045130577,1e-04,-0.12629668
0.079667,1e-04,-0.17957273
0.22886816,1e-04,-0.32914603
0.13214655,1e-04,-0.2426568
0.154061,1e-04,-0.26497385
0.11343195,1e-04,-0.22193563
0.14776173,1e-04,-0.25875375
0.18033132,1e-04,-0.2894083
0.21471773,1e-04,-0.3182058
0.022507101,1e-04,-0.081090584
0.085968986,1e-04,-0.18805961
0.016863301,1e-04,-0.06729678
0.11116819,1e-04,-0.21931098
0.16199046,1e-04,-0.27259663
0.22612809,1e-04,-0.32706589
0.21010101,1e-04,-0.31452748
0.24040508,1e-04,-0.33771032
0.15648332,1e-04,-0.26732644
0.14338309,1e-04,-0.25434023
0.0047448836,1e-04,-0.029357709
0.09645828,1e-04,-0.20155266
0.10753407,1e-04,-0.2150396
0.23233034,1e-04,-0.33174875
0.015664058,1e-04,-0.064153634
0.1569187,1e-04,-0.267747
0.0998458,1e-04,-0.20575587
0.10327421,1e-04,-0.20993847
0.06612394,1e-04,-0.16021088
0.17384803,1e-04,-0.28359064
0.16832441,1e-04,-0.2785277
0.23053929,1e-04,-0.33040586
0.043102372,1e-04,-0.12269448
0.13686031,1e-04,-0.24762256
0.09261424,1e-04,-0.19669431
0.17491478,1e-04,-0.284557
0.089512646,1e-04,-0.19270252
0.08031665,1e-04,-0.18046184
0.0031042253,1e-04,-0.022188414
0.12244026,1e-04,-0.23211944
0.15542586,1e-04,-0.26630205
0.15581301,1e-04,-0.26667756
0.23984532,1e-04,-0.33730188
0.083203934,1e-04,-0.18437327
0.07310964,1e-04,-0.17040287
0.060191285,1e-04,-0.15117082
0.13529295,1e-04,-0.24598199
0.09775193,1e-04,-0.20316628
0.21434332,1e-04,-0.31790954
0.0023377663,1e-04,-0.018394247
0.026800912,1e-04,-0.09071244
0.06060465,1e-04,-0.15181307
0.13543448,1e-04,-0.24613057
0.22143808,1e-04,-0.3234632
0.10277958,1e-04,-0.20933935
0.23681806,1e-04,-0.3350806
0.22828102,1e-04,-0.32870182
0.17781714,1e-04,-0.28716794
0.08831986,1e-04,-0.19114971
0.03817377,1e-04,-0.113637425
0.09826112,1e-04,-0.20379852
0.06574526,1e-04,-0.15964487
0.006574552,1e-04,-0.036383804
0.13594377,1e-04,-0.24666448
0.09036135,1e-04,-0.19380136
0.15573923,1e-04,-0.26660603
0.0819824,1e-04,-0.18272634
0.18589544,1e-04,-0.29429743
0.15148412,1e-04,-0.2624474
0.020957561,1e-04,-0.07744844
0.08915968,1e-04,-0.19224407
0.051523905,1e-04,-0.13723129
0.12876487,1e-04,-0.23903441
0.13075654,1e-04,-0.24117401
0.11847567,1e-04,-0.22768757
0.051885974,1e-04,-0.13783287
0.016303891,1e-04,-0.0658413
0.109715804,1e-04,-0.21761258
0.062307853,1e-04,-0.15443933
0.21443154,1e-04,-0.3179794
0.017627615,1e-04,-0.06925663
0.22462377,1e-04,-0.3259162
0.15879048,1e-04,-0.26954743
0.047937155,1e-04,-0.13117203
0.05076065,1e-04,-0.13595723
0.2151292,1e-04,-0.31853098
0.08992464,1e-04,-0.19323656
0.13619766,1e-04,-0.24693023
0.024132663,1e-04,-0.08480995
0.12431565,1e-04,-0.2341894
0.1633075,1e-04,-0.2738412
0.21458854,1e-04,-0.31810364
0.061320297,1e-04,-0.15292047
0.24942535,1e-04,-0.34419534
0.07665597,1e-04,-0.17540711
0.21485306,1e-04,-0.31831282
0.20461218,1e-04,-0.3100817
0.19458586,1e-04,-0.30174974
0.085439436,1e-04,-0.18735802
0.10682366,1e-04,-0.21419607
0.22765267,1e-04,-0.32822552
0.23041224,1e-04,-0.3303103
0.090756364,1e-04,-0.1943111
0.042778406,1e-04,-0.122112654
0.15220745,1e-04,-0.26315907
0.012441576,1e-04,-0.05523085
0.22356698,1e-04,-0.32510522
0.19664453,1e-04,-0.3034833
0.11956805,1e-04,-0.2289164
0.09167719,1e-04,-0.19549522
0.24614413,1e-04,-0.34185722
0.20085418,1e-04,-0.30699125
0.23405902,1e-04,-0.33303773
0.18608846,1e-04,-0.29446536
0.035904538,1e-04,-0.109308176
0.07591823,1e-04,-0.17437498
0.010039135,1e-04,-0.048014905
0.053131286,1e-04,-0.13988842
0.053282883,1e-04,-0.14013724
0.15955812,1e-04,-0.27028218
0.063942924,1e-04,-0.15693091
0.18082236,1e-04,-0.28984356
0.2298416,1e-04,-0.3298807
0.13438813,1e-04,-0.24503013
0.023306908,1e-04,-0.082933
0.2146666,1e-04,-0.3181654
0.040120658,1e-04,-0.11726917
0.043840148,1e-04,-0.12401277
0.007426469,1e-04,-0.0394136
0.23210244,1e-04,-0.3315783
0.18495575,1e-04,-0.2934783
0.15506464,1e-04,-0.2659512
0.04806029,1e-04,-0.13138315
0.021427056,1e-04,-0.07856247
0.16636343,1e-04,-0.276706
0.028401254,1e-04,-0.09414321
0.043168377,1e-04,-0.12281279
0.16146678,1e-04,-0.27210006
0.22658886,1e-04,-0.32741696
0.023170944,1e-04,-0.08262152
0.11935119,1e-04,-0.22867294
0.00011356895,1e-04,-0.0024643673
0.08752013,1e-04,-0.19010296
0.20309334,1e-04,-0.30883726
0.10006052,1e-04,-0.20601992
0.20391147,1e-04,-0.30950835
0.15408497,1e-04,-0.26499724
0.24149776,1e-04,-0.33850557
0.086256795,1e-04,-0.18844005
0.06563987,1e-04,-0.1594871
0.21060458,1e-04,-0.3149314
0.11001673,1e-04,-0.21796542
0.13151276,1e-04,-0.24198176
0.077375405,1e-04,-0.1764092
0.08668338,1e-04,-0.18900286
0.14039622,1e-04,-0.2512858
0.17056027,1e-04,-0.28058916
0.0014996292,1e-04,-0.013707041
0.19677755,1e-04,-0.30359492
0.20391007,1e-04,-0.30950722
0.03384564,1e-04,-0.10528393
0.13247418,1e-04,-0.24300505
0.17120428,1e-04,-0.28117988
0.1955794,1e-04,-0.30258787
0.034552757,1e-04,-0.10667681
0.23565099,1e-04,-0.33421862
0.114938915,1e-04,-0.22366789
0.10012835,1e-04,-0.20610327
0.06321948,1e-04,-0.15583202
0.20291415,1e-04,-0.30869004
0.07962856,1e-04,-0.17952001
0.22443792,1e-04,-0.32577378
0.24767244,1e-04,-0.3429492
0.07273149,1e-04,-0.16986276
0.18538538,1e-04,-0.29385313
0.104197845,1e-04,-0.21105337
0.1868493,1e-04,-0.2951262
0.021529771,1e-04,-0.078804955
0.1981396,1e-04,-0.3047348
0.04563724,1e-04,-0.12718597
0.24068047,1e-04,-0.337911
0.0549499,1e-04,-0.14285363
0.009012473,1e-04,-0.04474368
0.17975715,1e-04,-0.28889838
0.2190462,1e-04,-0.321605
0.119765684,1e-04,-0.22913809
0.059085704,1e-04,-0.1494435
0.23340237,1e-04,-0.33254895
0.18457125,1e-04,-0.29314238
0.09284972,1e-04,-0.1969947
0.053802036,1e-04,-0.14098705
0.18305941,1e-04,-0.2918172
0.040002763,1e-04,-0.117051326
0.12206942,1e-04,-0.23170814
0.04289483,1e-04,-0.12232195
