x,sdf,area,ode
0.2641921,0.2641921,1e-04,0.0073803663
0.33421236,0.33421236,1e-04,-0.0013189316
0.2977896,0.2977896,1e-04,0.002739191
0.53586954,0.46413043,1e-04,0.002824843
0.05919137,0.05919137,1e-04,-0.026192665
0.5245829,0.47541705,1e-04,0.003337264
0.018773748,0.018773748,1e-04,-0.18140316
0.5436298,0.4563702,1e-04,0.0024345517
0.92058486,0.07941512,1e-04,-0.0006273985
0.72940594,0.27059406,1e-04,0.0004930496
0.87221664,0.12778339,1e-04,0.00101161
0.41661698,0.41661698,1e-04,0.0013192296
0.60354257,0.39645746,1e-04,-0.0005544424
0.110216185,0.110216185,1e-04,0.023334026
0.9092669,0.090733126,1e-04,-0.0003591776
0.026410863,0.026410863,1e-04,0.10626173
0.7683178,0.23168217,1e-04,0.0018425584
0.18423483,0.18423483,1e-04,-0.004545212
0.82109886,0.17890115,1e-04,0.0023757815
0.6616365,0.33836353,1e-04,-0.0014225245
0.42611608,0.42611608,1e-04,0.002004683
0.99447083,0.005529184,1e-04,0.004200518
0.40082246,0.40082246,1e-04,0.00014036894
0.6643501,0.33564994,1e-04,-0.001395464
0.3442632,0.3442632,1e-04,-0.0017825365
0.48675352,0.48675352,1e-04,0.004240155
0.98430115,0.015698869,1e-04,0.002493143
0.24964699,0.24964699,1e-04,0.00823313
0.77201414,0.22798589,1e-04,0.0019409657
0.03978131,0.03978131,1e-04,0.1294663
0.26236612,0.26236612,1e-04,0.0075501204
0.7913339,0.20866606,1e-04,0.002321124
0.28737968,0.28737968,1e-04,0.0043148994
0.39605838,0.39605838,1e-04,-0.00020360947
0.35436776,0.35436776,1e-04,-0.001945734
0.5680446,0.4319554,1e-04,0.0011248589
0.8636077,0.13639228,1e-04,0.0013355017
0.25706026,0.25706026,1e-04,0.007949233
0.67107886,0.32892117,1e-04,-0.0013033152
0.15524456,0.15524456,1e-04,-0.0040721893
0.6581653,0.34183475,1e-04,-0.0014487505
0.56102043,0.43897957,1e-04,0.0015046
0.14860134,0.14860134,1e-04,-0.0012147427
0.45843413,0.45843413,1e-04,0.0037673116
0.997068,0.002932005,1e-04,0.0047112107
0.19616657,0.19616657,1e-04,-0.0013012886
0.25418034,0.25418034,1e-04,0.008100033
0.84812254,0.15187748,1e-04,0.0018438697
0.049825314,0.049825314,1e-04,0.022408009
0.12067026,0.12067026,1e-04,0.018591285
0.9311641,0.06883593,1e-04,-0.00073850155
0.6432413,0.3567587,1e-04,-0.0014513731
0.10242513,0.10242513,1e-04,0.022625804
0.5997722,0.4002278,1e-04,-0.0004066229
0.43000793,0.43000793,1e-04,0.0022706985
0.63587344,0.36412653,1e-04,-0.0013828278
0.9087884,0.091211624,1e-04,-0.00034499168
0.7649304,0.2350696,1e-04,0.0017458797
0.10462374,0.10462374,1e-04,0.02329874
0.17318039,0.17318039,1e-04,-0.006291628
0.49511123,0.49511123,1e-04,0.0041770935
0.717797,0.28220302,1e-04,5.0783157e-05
0.2767916,0.2767916,1e-04,0.005867183
0.85230386,0.14769614,1e-04,0.0017188191
0.9564764,0.043523587,1e-04,-0.00017631054
0.21967955,0.21967955,1e-04,0.0052030683
0.93003035,0.06996965,1e-04,-0.00073468685
0.70430136,0.29569864,1e-04,-0.00043547153
0.4038086,0.4038086,1e-04,0.0003607273
0.9194131,0.08058693,1e-04,-0.0006059408
0.96120894,0.038791068,1e-04,0.00010049343
0.17539337,0.17539337,1e-04,-0.006088257
0.50469756,0.49530244,1e-04,0.0040008426
0.75946015,0.24053983,1e-04,0.0015787482
0.23390557,0.23390557,1e-04,0.007535875
0.7267059,0.27329406,1e-04,0.00038957596
0.75927854,0.2407215,1e-04,0.0015729666
0.47932416,0.47932416,1e-04,0.00422132
0.8150153,0.18498467,1e-04,0.002421379
0.49456054,0.49456054,1e-04,0.0041838884
0.49829054,0.49829054,1e-04,0.0041303635
0.7629001,0.23709987,1e-04,0.0016857386
0.22231685,0.22231685,1e-04,0.005755186
0.5378244,0.4621756,1e-04,0.0027290583
0.75817525,0.24182476,1e-04,0.0015374422
0.8575218,0.14247821,1e-04,0.0015489459
0.84536266,0.15463734,1e-04,0.0019212961
0.7605618,0.23943815,1e-04,0.001613617
0.3339586,0.3339586,1e-04,-0.0013028383
0.70009804,0.299902,1e-04,-0.00057554245
0.6150642,0.38493583,1e-04,-0.00094389915
0.28786612,0.28786612,1e-04,0.0042406917
0.71986765,0.28013232,1e-04,0.00012844801
0.7817883,0.21821173,1e-04,0.0021631718
0.61547554,0.38452446,1e-04,-0.00095665455
0.25957975,0.25957975,1e-04,0.007778287
0.12667665,0.12667665,1e-04,0.014246345
0.20925622,0.20925622,1e-04,0.002577424
0.061757132,0.061757132,1e-04,-0.030524492
0.15235211,0.15235211,1e-04,-0.002967596
0.0014278442,0.0014278442,1e-04,19.336866
0.9592125,0.040787525,1e-04,-2.360344e-05
0.9273864,0.07261361,1e-04,-0.0007172823
0.45794258,0.45794258,1e-04,0.0037494302
0.024694428,0.024694428,1e-04,0.055209637
0.0149380425,0.0149380425,1e-04,-0.17904663
0.23689449,0.23689449,1e-04,0.007817686
0.9836519,0.016348097,1e-04,0.0023987293
0.47074157,0.47074157,1e-04,0.0041068196
0.11267464,0.11267464,1e-04,0.02269423
0.22959025,0.22959025,1e-04,0.0069990754
0.8927885,0.10721144,1e-04,0.00020480156
0.09254855,0.09254855,1e-04,0.014252782
0.9217867,0.07821329,1e-04,-0.0006477833
0.110394835,0.110394835,1e-04,0.023299575
0.70770776,0.2922922,1e-04,-0.00031769276
0.78204346,0.21795656,1e-04,0.0021686554
0.5381035,0.46189648,1e-04,0.00271523
0.89766186,0.10233811,1e-04,2.3663044e-05
0.32608178,0.32608178,1e-04,-0.0007174015
0.9845633,0.015436693,1e-04,0.0025312304
0.533163,0.46683702,1e-04,0.0029542446
0.38670266,0.38670266,1e-04,-0.0008299351
0.86501884,0.13498116,1e-04,0.001283884
0.35414606,0.35414606,1e-04,-0.0019450188
0.118888505,0.118888505,1e-04,0.019718528
0.4862419,0.4862419,1e-04,0.004241526
0.49199855,0.49199855,1e-04,0.00421077
0.11578077,0.11578077,1e-04,0.021419525
0.44944224,0.44944224,1e-04,0.0033928156
0.05991521,0.05991521,1e-04,-0.027742147
0.9442134,0.055786617,1e-04,-0.00062167645
0.57806987,0.42193013,1e-04,0.0005981326
0.70810324,0.29189676,1e-04,-0.00030350685
0.037246402,0.037246402,1e-04,0.15568042
0.6626815,0.33731848,1e-04,-0.0014123917
0.3441806,0.3441806,1e-04,-0.0017797947
0.6982776,0.3017224,1e-04,-0.00063431263
0.38036597,0.38036597,1e-04,-0.0011986494
0.4531714,0.4531714,1e-04,0.0035601854
0.03595658,0.03595658,1e-04,0.16643476
0.32075387,0.32075387,1e-04,-0.0002155304
0.54737645,0.45262355,1e-04,0.0022386909
0.3971517,0.3971517,1e-04,-0.00012588501
0.7037921,0.2962079,1e-04,-0.0004528761
0.04054063,0.04054063,1e-04,0.12084913
0.24898401,0.24898401,1e-04,0.008241653
0.009996652,0.009996652,1e-04,1.0185137
0.19184111,0.19184111,1e-04,-0.002567768
0.72005254,0.27994746,1e-04,0.0001360774
0.93512106,0.06487892,1e-04,-0.0007369518
0.993316,0.006683988,1e-04,0.0039836764
0.32677317,0.32677317,1e-04,-0.00077557564
0.20010012,0.20010012,1e-04,-0.000116586685
0.8205637,0.17943631,1e-04,0.002381444
0.18000294,0.18000294,1e-04,-0.0054137707
0.9283437,0.0716563,1e-04,-0.0007247925
0.612046,0.38795397,1e-04,-0.0008518696
0.2751341,0.2751341,1e-04,0.0060932636
0.7724989,0.22750112,1e-04,0.0019535422
0.5332432,0.4667568,1e-04,0.0029506683
0.20296724,0.20296724,1e-04,0.00074636936
0.4946379,0.4946379,1e-04,0.0041829348
0.7555432,0.24445684,1e-04,0.0014513135
0.09572452,0.09572452,1e-04,0.017940283
0.55368793,0.44631207,1e-04,0.0019016266
0.6084216,0.39157838,1e-04,-0.000731349
0.23509322,0.23509322,1e-04,0.0076563954
0.46140298,0.46140298,1e-04,0.003867507
0.4238881,0.4238881,1e-04,0.001847744
0.20858812,0.20858812,1e-04,0.0023899078
0.63205147,0.3679485,1e-04,-0.0013290644
0.9147437,0.08525629,1e-04,-0.00050508976
0.38126653,0.38126653,1e-04,-0.0011496544
0.99486244,0.0051375614,1e-04,0.0042756796
0.2545495,0.2545495,1e-04,0.00808382
0.17721048,0.17721048,1e-04,-0.005861163
0.83069044,0.16930956,1e-04,0.0022476912
0.56390125,0.43609875,1e-04,0.0013482571
0.02124188,0.02124188,1e-04,-0.08207369
0.9536236,0.046376403,1e-04,-0.0003131628
0.18037689,0.18037689,1e-04,-0.005345583
0.8034779,0.19652213,1e-04,0.0024263263
0.8102861,0.18971391,1e-04,0.0024358034
0.39023864,0.39023864,1e-04,-0.00060248375
0.4699377,0.4699377,1e-04,0.004090667
0.7158762,0.2841238,1e-04,-2.1338463e-05
0.7046234,0.29537663,1e-04,-0.00042426586
0.40230975,0.40230975,1e-04,0.00024986267
0.35183713,0.35183713,1e-04,-0.0019315481
0.5600092,0.43999085,1e-04,0.0015593767
0.782603,0.21739696,1e-04,0.0021793246
0.57940596,0.42059404,1e-04,0.00052940845
0.40416822,0.40416822,1e-04,0.00038683414
0.19795167,0.19795167,1e-04,-0.00076532364
0.6756174,0.32438263,1e-04,-0.0012230873
0.0887511,0.0887511,1e-04,0.008627176
0.9400303,0.05996971,1e-04,-0.00069510937
0.1566862,0.1566862,1e-04,-0.004540682
0.32000485,0.32000485,1e-04,-0.00013875961
0.3362483,0.3362483,1e-04,-0.0014380217
0.20614909,0.20614909,1e-04,0.0016883612
0.9553429,0.044657122,1e-04,-0.00023329258
0.9944536,0.0055463878,1e-04,0.004197657
0.5547845,0.4452155,1e-04,0.0018425584
0.112721704,0.112721704,1e-04,0.022678494
0.17795172,0.17795172,1e-04,-0.0057531595
0.6466576,0.3533424,1e-04,-0.0014672279
0.38951305,0.38951305,1e-04,-0.00065016747
0.9817193,0.018280681,1e-04,0.0021287203
0.40716523,0.40716523,1e-04,0.00061172247
0.22789721,0.22789721,1e-04,0.0067477226
0.6851626,0.31483737,1e-04,-0.0010105371
0.04107059,0.04107059,1e-04,0.1147275
0.008347254,0.008347254,1e-04,2.1661005
0.3968508,0.3968508,1e-04,-0.00014674664
0.07987452,0.07987452,1e-04,-0.008585095
0.419538,0.419538,1e-04,0.0015347004
0.9493003,0.050699707,1e-04,-0.0004812479
0.7270258,0.2729742,1e-04,0.0004014969
0.7113384,0.2886616,1e-04,-0.00018775463
0.13976887,0.13976887,1e-04,0.0042173862
0.036065936,0.036065936,1e-04,0.16561604
0.06451719,0.06451719,1e-04,-0.031968355
0.42745352,0.42745352,1e-04,0.002097249
0.4822206,0.4822206,1e-04,0.004237771
0.13156655,0.13156655,1e-04,0.0104135275
0.63428205,0.36571795,1e-04,-0.0013618469
0.5615154,0.43848458,1e-04,0.0014771819
0.38047513,0.38047513,1e-04,-0.0011934042
0.21906428,0.21906428,1e-04,0.005067587
0.35892567,0.35892567,1e-04,-0.0019258261
0.49840334,0.49840334,1e-04,0.0041282177
0.21918999,0.21918999,1e-04,0.0050953627
0.7214776,0.27852234,1e-04,0.00018930435
0.76249975,0.23750025,1e-04,0.0016732812
0.6929131,0.30708688,1e-04,-0.0007983446
0.59642714,0.40357286,1e-04,-0.00026845932
0.4400553,0.4400553,1e-04,0.0028990507
0.0077187386,0.0077187386,1e-04,2.7739487
0.5729521,0.42704794,1e-04,0.0008639693
0.21606542,0.21606542,1e-04,0.0043673515
0.99303347,0.0069665588,1e-04,0.003931284
0.5837355,0.4162645,1e-04,0.0003144145
0.6688927,0.33110732,1e-04,-0.001336813
0.9093078,0.09069223,1e-04,-0.00035953522
0.8971703,0.102829725,1e-04,4.1604042e-05
0.25032476,0.25032476,1e-04,0.008221924
0.4833815,0.4833815,1e-04,0.004241228
0.06348712,0.06348712,1e-04,-0.03177595
0.0035030532,0.0035030532,1e-04,10.946387
0.062185783,0.062185783,1e-04,-0.030950546
0.5612602,0.43873975,1e-04,0.0014913082
0.4772781,0.4772781,1e-04,0.004202962
0.8606818,0.13931826,1e-04,0.0014403462
0.44956622,0.44956622,1e-04,0.0033988953
0.8654768,0.13452318,1e-04,0.0012667775
0.23999868,0.23999868,1e-04,0.00803405
0.97013116,0.029868858,1e-04,0.0008059144
0.919717,0.080283016,1e-04,-0.00061142445
0.5486352,0.45136482,1e-04,0.002172172
0.8023174,0.19768265,1e-04,0.0024208426
0.8874694,0.11253059,1e-04,0.00040966272
0.35223332,0.35223332,1e-04,-0.0019350052
0.020776905,0.020776905,1e-04,-0.10215521
0.83248013,0.16751984,1e-04,0.002216041
0.28524095,0.28524095,1e-04,0.004638016
0.6029599,0.39704013,1e-04,-0.00053215027
0.6817169,0.31828305,1e-04,-0.0010938644
0.10709049,0.10709049,1e-04,0.023592234
0.2577161,0.2577161,1e-04,0.007908165
0.19858494,0.19858494,1e-04,-0.00057435036
0.608824,0.391176,1e-04,-0.0007445812
0.21162908,0.21162908,1e-04,0.0032296777
0.78038347,0.21961653,1e-04,0.0021354556
0.014015157,0.014015157,1e-04,-0.10638237
0.19333526,0.19333526,1e-04,-0.0021371841
0.8166517,0.1833483,1e-04,0.002411604
0.23332117,0.23332117,1e-04,0.0074721575
0.47081947,0.47081947,1e-04,0.0041083097
0.4654057,0.4654057,1e-04,0.003984809
0.6809609,0.31903908,1e-04,-0.001111865
0.33493483,0.33493483,1e-04,-0.0013625622
0.91831905,0.08168095,1e-04,-0.0005842447
0.08824544,0.08824544,1e-04,0.007782936
0.41372955,0.41372955,1e-04,0.0011041164
0.08087841,0.08087841,1e-04,-0.006457567
0.40947324,0.40947324,1e-04,0.00078487396
0.7996142,0.2003858,1e-04,0.0024046302
0.40716106,0.40716106,1e-04,0.00061136484
0.92618614,0.073813856,1e-04,-0.00070631504
0.58091444,0.41908556,1e-04,0.00045406818
0.5031836,0.49681637,1e-04,0.0040357113
0.60442334,0.39557663,1e-04,-0.00058722496
0.873985,0.12601502,1e-04,0.0009422302
0.2809833,0.2809833,1e-04,0.005270958
0.2393351,0.2393351,1e-04,0.007994056
0.33846,0.33846,1e-04,-0.0015525818
0.7752781,0.22472188,1e-04,0.0020215511
0.94907475,0.05092526,1e-04,-0.0004886389
0.833733,0.16626698,1e-04,0.0021920204
0.04185742,0.04185742,1e-04,0.1055603
0.09721099,0.09721099,1e-04,0.01933825
0.67572826,0.32427174,1e-04,-0.0012212992
0.48686042,0.48686042,1e-04,0.0042404532
0.14581472,0.14581472,1e-04,0.0003142357
0.055984706,0.055984706,1e-04,-0.015844107
0.95493495,0.04506506,1e-04,-0.00025320053
0.5762117,0.4237883,1e-04,0.00069361925
0.461139,0.461139,1e-04,0.0038594007
0.29261276,0.29261276,1e-04,0.003518045
0.6973625,0.3026375,1e-04,-0.0006632805
0.554825,0.44517502,1e-04,0.0018404722
0.15805778,0.15805778,1e-04,-0.004937291
0.08415541,0.08415541,1e-04,0.00026237965
0.65913934,0.34086064,1e-04,-0.0014425516
0.7456054,0.2543946,1e-04,0.001103282
0.9796709,0.020329135,1e-04,0.0018581748
0.65984744,0.34015256,1e-04,-0.0014373064
0.23292992,0.23292992,1e-04,0.0074281096
0.098494776,0.098494776,1e-04,0.020379066
0.7195116,0.28048837,1e-04,0.000115156174
0.12286993,0.12286993,1e-04,0.017080784
0.37110892,0.37110892,1e-04,-0.0016266108
0.6300631,0.3699369,1e-04,-0.0012966394
0.67477995,0.32522002,1e-04,-0.001239419
0.20289373,0.20289373,1e-04,0.0007247329
0.2779939,0.2779939,1e-04,0.005699694
0.2620619,0.2620619,1e-04,0.007577181
0.06431842,0.06431842,1e-04,-0.031961918
0.14061002,0.14061002,1e-04,0.0036308765
0.94164956,0.058350448,1e-04,-0.0006710291
0.15076113,0.15076113,1e-04,-0.0022672415
0.9051628,0.09483716,1e-04,-0.000233531
0.9729379,0.027062122,1e-04,0.0010820627
0.30543876,0.30543876,1e-04,0.001638174
0.29664576,0.29664576,1e-04,0.0029085875
0.66436857,0.33563146,1e-04,-0.0013952255
0.66602415,0.33397588,1e-04,-0.0013754368
0.54083455,0.45916548,1e-04,0.0025781393
0.6104412,0.3895588,1e-04,-0.0007994175
0.052201584,0.052201584,1e-04,0.0046145916
0.81052756,0.18947245,1e-04,0.0024350286
0.44992435,0.44992435,1e-04,0.0034159422
0.7577933,0.24220668,1e-04,0.0015246868
0.75107616,0.24892384,1e-04,0.0012987256
0.7928521,0.20714787,1e-04,0.00233984
0.4112864,0.4112864,1e-04,0.000921011
0.65821266,0.34178734,1e-04,-0.0014486313
0.20165958,0.20165958,1e-04,0.0003541112
0.94050425,0.059495725,1e-04,-0.0006878376
0.7758786,0.22412138,1e-04,0.0020356774
0.5758865,0.42411348,1e-04,0.0007098317
0.24698485,0.24698485,1e-04,0.00824666
0.15201649,0.15201649,1e-04,-0.0028252602
0.3981362,0.3981362,1e-04,-5.531311e-05
0.69926995,0.30073002,1e-04,-0.00060236454
0.22340119,0.22340119,1e-04,0.0059666634
0.45774272,0.45774272,1e-04,0.0037420988
0.48171824,0.48171824,1e-04,0.0042358637
0.8706672,0.12933278,1e-04,0.0010709763
0.28591356,0.28591356,1e-04,0.004537046
0.16972916,0.16972916,1e-04,-0.0064269304
0.13182135,0.13182135,1e-04,0.010213852
0.30267274,0.30267274,1e-04,0.0020264387
0.98851687,0.011483132,1e-04,0.0031461716
0.40031898,0.40031898,1e-04,0.00010329485
0.15129761,0.15129761,1e-04,-0.002510786
0.9164139,0.08358609,1e-04,-0.00054347515
0.8504643,0.1495357,1e-04,0.0017750263
0.95454186,0.04545815,1e-04,-0.00027143955
0.9340947,0.06590525,1e-04,-0.00073993206
0.7907592,0.20924078,1e-04,0.0023129582
0.03017582,0.03017582,1e-04,0.1696229
0.5851589,0.41484112,1e-04,0.0002449751
0.25640923,0.25640923,1e-04,0.007988155
0.63397837,0.36602163,1e-04,-0.0013576746
0.21018188,0.21018188,1e-04,0.0028348565
0.6484509,0.35154912,1e-04,-0.0014715195
0.33688068,0.33688068,1e-04,-0.0014722347
0.89504987,0.10495011,1e-04,0.00011956692
0.43603167,0.43603167,1e-04,0.002658248
0.39269617,0.39269617,1e-04,-0.00043725967
0.86681426,0.13318573,1e-04,0.0012167692
0.6150896,0.38491043,1e-04,-0.000944376
0.5042697,0.4957303,1e-04,0.0040107965
0.9877956,0.012204389,1e-04,0.0030289292
0.47173417,0.47173417,1e-04,0.0041246414
0.9835544,0.016445605,1e-04,0.0023843646
0.86889344,0.13110656,1e-04,0.0011392832
0.92041266,0.07958733,1e-04,-0.0006239414
0.4032574,0.4032574,1e-04,0.00031983852
0.52684534,0.47315466,1e-04,0.0032404661
0.95661724,0.043382738,1e-04,-0.00016903877
0.94966334,0.05033665,1e-04,-0.0004683733
0.083544694,0.083544694,1e-04,-0.0009545088
0.046604633,0.046604633,1e-04,0.05241418
0.47662282,0.47662282,1e-04,0.004196167
0.42196694,0.42196694,1e-04,0.0017110705
0.77203447,0.22796553,1e-04,0.0019418597
0.5078604,0.49213955,1e-04,0.0039203167
0.67363656,0.32636347,1e-04,-0.001259923
0.09130456,0.09130456,1e-04,0.012551308
0.96114546,0.038854554,1e-04,9.661913e-05
0.99903643,0.0009635891,1e-04,0.005118966
0.2059983,0.2059983,1e-04,0.0016440153
0.35891068,0.35891068,1e-04,-0.0019257069
0.99579185,0.004208136,1e-04,0.004456401
0.8237345,0.17626545,1e-04,0.002347529
0.6533005,0.34669948,1e-04,-0.0014698505
0.49875924,0.49875924,1e-04,0.004122615
0.68017435,0.31982565,1e-04,-0.0011284351
0.35450006,0.35450006,1e-04,-0.001945734
0.63413984,0.36586013,1e-04,-0.0013597012
0.20414534,0.20414534,1e-04,0.0010980964
0.62650365,0.37349632,1e-04,-0.0012294054
0.71428055,0.28571945,1e-04,-8.022785e-05
0.9037111,0.09628893,1e-04,-0.00018584728
0.5305242,0.4694758,1e-04,0.0030771494
0.9703417,0.029658342,1e-04,0.00082570314
0.65206206,0.3479379,1e-04,-0.0014719963
0.9198769,0.0801231,1e-04,-0.0006144047
0.19699988,0.19699988,1e-04,-0.0010514259
0.6232796,0.37672046,1e-04,-0.0011597872
0.23821247,0.23821247,1e-04,0.007919252
0.32333764,0.32333764,1e-04,-0.00046908855
0.15176909,0.15176909,1e-04,-0.0027185678
0.41449252,0.41449252,1e-04,0.0011618733
0.6892414,0.3107586,1e-04,-0.0009031296
0.65311974,0.34688023,1e-04,-0.0014704466
0.35939503,0.35939503,1e-04,-0.0019207001
0.3012352,0.3012352,1e-04,0.0022325516
0.1121027,0.1121027,1e-04,0.022874475
0.9607749,0.039225094,1e-04,7.224083e-05
0.7495424,0.25045756,1e-04,0.0012444258
0.4054817,0.4054817,1e-04,0.00048589706
0.936522,0.06347798,1e-04,-0.00072944164
0.08122736,0.08122736,1e-04,-0.005722761
0.8386696,0.1613304,1e-04,0.0020884871
0.3499674,0.3499674,1e-04,-0.0019104481
0.12760375,0.12760375,1e-04,0.013528347
0.39012596,0.39012596,1e-04,-0.0006098747
0.33254427,0.33254427,1e-04,-0.0012116432
0.8690453,0.13095471,1e-04,0.0011332631
0.049736325,0.049736325,1e-04,0.023149014
0.910227,0.08977297,1e-04,-0.00038671494
0.45169002,0.45169002,1e-04,0.0034958124
0.9631057,0.03689431,1e-04,0.00023007393
0.2937364,0.2937364,1e-04,0.0033473969
0.36414906,0.36414906,1e-04,-0.001839757
0.6760678,0.32393217,1e-04,-0.0012140274
0.97250754,0.027492473,1e-04,0.0010377169
0.057574227,0.057574227,1e-04,-0.021718979
0.7418994,0.25810063,1e-04,0.0009673834
0.67247623,0.32752377,1e-04,-0.0012800694
0.9500242,0.049975805,1e-04,-0.00045645237
0.2601417,0.2601417,1e-04,0.0077352524
0.29126984,0.29126984,1e-04,0.00372231
0.03950254,0.03950254,1e-04,0.13257289
0.59084654,0.40915346,1e-04,-2.2649765e-05
0.52619624,0.47380376,1e-04,0.003268838
0.63594097,0.36405903,1e-04,-0.0013841391
0.11943377,0.11943377,1e-04,0.019383907
0.26185805,0.26185805,1e-04,0.007594347
0.9349915,0.065008536,1e-04,-0.00073707104
0.42993638,0.42993638,1e-04,0.0022659302
0.5443469,0.45565307,1e-04,0.0023977757
0.9137916,0.086208396,1e-04,-0.00048160553
0.53818107,0.4618189,1e-04,0.0027111173
0.25721765,0.25721765,1e-04,0.007939637
0.1926285,0.1926285,1e-04,-0.0023417473
0.96130306,0.038696922,1e-04,0.00010687113
0.10918626,0.10918626,1e-04,0.023492575
0.61905575,0.38094422,1e-04,-0.0010559559
0.5529055,0.4470945,1e-04,0.0019437075
0.44189596,0.44189596,1e-04,0.003003478
0.41416183,0.41416183,1e-04,0.0011364222
0.47053126,0.47053126,1e-04,0.004102528
0.24390829,0.24390829,1e-04,0.008199215
0.5535406,0.4464594,1e-04,0.0019096136
0.63130796,0.36869204,1e-04,-0.0013171434
0.14938767,0.14938767,1e-04,-0.001611948
0.80019724,0.19980277,1e-04,0.0024091601
0.3153489,0.3153489,1e-04,0.00037312508
0.5335159,0.4664841,1e-04,0.002937436
0.054929353,0.054929353,1e-04,-0.011082411
0.22667354,0.22667354,1e-04,0.0065510273
0.96758026,0.032419745,1e-04,0.00057804585
0.50675076,0.4932492,1e-04,0.003949702
0.64464504,0.35535496,1e-04,-0.0014590025
0.96784055,0.032159466,1e-04,0.0006008744
0.87305516,0.12694487,1e-04,0.0009788871
0.37957013,0.37957013,1e-04,-0.0012410879
0.7401139,0.2598861,1e-04,0.0009005666
0.5282542,0.4717458,1e-04,0.0031793118
0.7780736,0.22192642,1e-04,0.0020857453
0.2750448,0.2750448,1e-04,0.0061059
0.7491036,0.2508964,1e-04,0.0012294054
0.8069072,0.19309282,1e-04,0.0024355054
0.9889031,0.011096869,1e-04,0.0032098293
0.5759567,0.42404333,1e-04,0.0007072091
0.17836072,0.17836072,1e-04,-0.005690813
0.72778213,0.27221787,1e-04,0.0004310012
0.07292904,0.07292904,1e-04,-0.022841215
0.79401284,0.20598716,1e-04,0.0023533702
0.3309677,0.3309677,1e-04,-0.0011031628
0.8261932,0.17380682,1e-04,0.002316773
0.5863075,0.41369247,1e-04,0.00018960238
0.48815322,0.48815322,1e-04,0.0042363405
0.8929216,0.10707838,1e-04,0.00019937754
0.013985817,0.013985817,1e-04,-0.10333061
0.31720623,0.31720623,1e-04,0.00016260147
0.017896857,0.017896857,1e-04,-0.20671701
0.53646916,0.4635308,1e-04,0.0027959347
0.97698027,0.023019712,1e-04,0.0015279055
0.11947205,0.11947205,1e-04,0.01935947
0.14374088,0.14374088,1e-04,0.0015683174
0.97338843,0.026611589,1e-04,0.0011286736
0.68911046,0.3108895,1e-04,-0.000906229
0.8627047,0.13729528,1e-04,0.0013681054
0.581658,0.418342,1e-04,0.0004170537
0.85490626,0.14509374,1e-04,0.0016359091
0.080459185,0.080459185,1e-04,-0.0073432922
0.98464084,0.015359158,1e-04,0.002542317
0.22974567,0.22974567,1e-04,0.007021129
0.046861246,0.046861246,1e-04,0.049797058
0.33630517,0.33630517,1e-04,-0.0014407635
0.10183925,0.10183925,1e-04,0.022378206
0.2254005,0.2254005,1e-04,0.0063331127
0.40906313,0.40906313,1e-04,0.00075417757
0.4694602,0.4694602,1e-04,0.0040810704
0.4224531,0.4224531,1e-04,0.0017455816
0.100882694,0.100882694,1e-04,0.021910071
0.54760104,0.452399,1e-04,0.002226591
0.9221888,0.07781119,1e-04,-0.0006542206
0.4778048,0.4778048,1e-04,0.004208207
0.069399856,0.069399856,1e-04,-0.028481722
0.542515,0.457485,1e-04,0.0024921894
0.55892986,0.44107014,1e-04,0.0016178489
0.63979125,0.36020878,1e-04,-0.0014244318
0.7801923,0.2198077,1e-04,0.0021310449
0.40434507,0.40434507,1e-04,0.00040018559
0.7298518,0.27014822,1e-04,0.00051021576
0.7192256,0.28077444,1e-04,0.00010460615
0.5957388,0.40426117,1e-04,-0.00023853779
0.9966478,0.0033522327,1e-04,0.0046260953
0.2302574,0.2302574,1e-04,0.0070919394
0.46529764,0.46529764,1e-04,0.0039818287
0.5933487,0.40665135,1e-04,-0.0001347065
0.54780084,0.45219916,1e-04,0.0022165775
0.12502933,0.12502933,1e-04,0.015498519
0.9770326,0.022967385,1e-04,0.0015339255
0.9151757,0.08482433,1e-04,-0.00051534176
0.18151045,0.18151045,1e-04,-0.0051293373
0.7583405,0.24165954,1e-04,0.0015429258
0.040172283,0.040172283,1e-04,0.12505507
0.957571,0.042428978,1e-04,-0.00011765957
0.7048814,0.29511857,1e-04,-0.00041556358
0.7264624,0.2735376,1e-04,0.00038003922
0.02216691,0.02216691,1e-04,-0.042325974
0.45326653,0.45326653,1e-04,0.0035645366
0.339722,0.339722,1e-04,-0.0016108751
0.77106285,0.22893712,1e-04,0.0019165277
0.038779102,0.038779102,1e-04,0.14042258
0.07561194,0.07561194,1e-04,-0.017591596
0.3942468,0.3942468,1e-04,-0.0003310442
0.7247908,0.2752092,1e-04,0.000315845
0.0674515,0.0674515,1e-04,-0.030625582
0.021939112,0.021939112,1e-04,-0.05202675
0.5551844,0.4448156,1e-04,0.0018208027
0.24400939,0.24400939,1e-04,0.008201361
0.22682387,0.22682387,1e-04,0.0065754056
0.6496413,0.3503587,1e-04,-0.0014725924
0.68200743,0.31799254,1e-04,-0.0010868311
0.87936604,0.12063394,1e-04,0.0007305145
0.58753407,0.41246593,1e-04,0.00013148785
0.8344978,0.16550219,1e-04,0.0021769404
0.016899308,0.016899308,1e-04,-0.22189426
0.83466876,0.16533126,1e-04,0.0021736622
0.49520382,0.49520382,1e-04,0.004175961
0.26863313,0.26863313,1e-04,0.006909132
